142		703218		7.97894		300		0		0
143		704672		7.99543		300		0		0
144		713421		8.09471		300		0		0
145		702430		7.97		300		0		0
146		683435		7.75447		300		0		0
147		668880		7.58932		300		0		0
148		665272		7.54839		300		0		0
149		669094		7.59175		300		0		0
150		671088		7.61438		300		0		0
151		673646		7.6434		300		0		0
152		674707		7.65545		300		0		0
153		673658		7.64354		300		0		0
154		667455		7.57317		300		0		0
155		668341		7.58321		300		0		0
156		669351		7.59467		300		0		0
157		669011		7.59082		300		0		0
158		673556		7.64238		300		0		0
159		676120		7.67148		300		0		0
160		678699		7.70074		300		0		0
161		677817		7.69073		300		0		0
162		675859		7.66852		300		0		0
163		675940		7.66943		300		0		0
164		678831		7.70224		300		0		0
165		679619		7.71118		300		0		0
166		683772		7.7583		300		0		0
167		686999		7.79492		300		0		0
168		687942		7.80561		300		0		0
169		692222		7.85417		300		0		0
170		697044		7.90889		300		0		0
171		693237		7.86569		300		0		0
172		678035		7.69321		300		0		0
173		661405		7.50451		300		0		0
174		651686		7.39424		300		0		0
175		655908		7.44214		300		0		0
176		662101		7.51241		300		0		0
177		653212		7.41156		300		0		0
178		655582		7.43845		300		0		0
179		659045		7.47774		300		0		0
180		660341		7.49244		300		0		0
181		664322		7.53761		300		0		0
182		663156		7.52439		300		0		0
183		650661		7.38261		300		0		0
184		642446		7.2894		300		0		0
185		638857		7.24868		300		0		0
186		638857		7.24868		300		0		0
187		642781		7.2932		300		0		0
188		642774		7.29312		300		0		0
189		635936		7.21554		300		0		0
190		627801		7.12324		300		0		0
191		617697		7.00859		300		0		0
192		607386		6.8916		300		0		0
193		595554		6.75734		300		0		0
194		589441		6.68799		300		0		0
195		588133		6.67315		300		0		0
196		581728		6.60047		300		0		0
197		573169		6.50336		300		0		0
198		565826		6.42005		300		0		0
199		559749		6.35109		300		0		0
200		559412		6.34727		300		0		0
201		563270		6.39105		300		0		0
202		560938		6.36458		300		0		0
203		553860		6.28427		300		0		0
204		516232		5.85733		300		0		0
205		506618		5.74825		300		0		0
206		508896		5.7741		300		0		0
207		508170		5.76587		300		0		0
208		504307		5.72203		300		0		0
209		500421		5.67794		300		0		0
210		498372		5.65469		300		0		0
211		499777		5.67063		300		0		0
212		500136		5.6747		300		0		0
213		500836		5.68265		300		0		0
214		501471		5.68985		300		0		0
215		501931		5.69508		300		0		0
216		502165		5.69772		300		0		0
217		502747		5.70433		300		0		0
218		503824		5.71655		300		0		0
219		505625		5.73698		300		0		0
220		504442		5.72356		300		0		0
221		503104		5.70838		300		0		0
222		503682		5.71494		300		0		0
223		503920		5.71764		300		0		0
224		504856		5.72826		300		0		0
225		504240		5.72127		300		0		0
226		502480		5.7013		300		0		0
227		502380		5.70017		300		0		0
228		503536		5.71329		300		0		0
229		503078		5.70808		300		0		0
230		503458		5.7124		300		0		0
231		501846		5.6941		300		0		0
232		501312		5.68805		300		0		0
233		502535		5.70193		300		0		0
234		503617		5.7142		300		0		0
235		502844		5.70543		300		0		0
236		504084		5.7195		300		0		0
237		506234		5.7439		300		0		0
238		507237		5.75527		300		0		0
239		508461		5.76917		300		0		0
240		509892		5.7854		300		0		0
241		512392		5.81376		300		0		0
242		514448		5.8371		300		0		0
243		516438		5.85967		300		0		0
244		513811		5.82986		300		0		0
245		504862		5.72832		300		0		0
246		496896		5.63795		300		0		0
247		493780		5.60258		300		0		0
248		495400		5.62097		300		0		0
249		496032		5.62814		300		0		0
250		495106		5.61763		300		0		0
251		496231		5.6304		300		0		0
252		496121		5.62915		300		0		0
253		498215		5.65291		300		0		0
254		497572		5.64561		300		0		0
255		491402		5.57561		300		0		0
256		483671		5.48789		300		0		0
257		475537		5.3956		300		0		0
258		467555		5.30503		300		0		0
259		465191		5.27821		300		0		0
260		467393		5.30319		300		0		0
261		468952		5.32088		300		0		0
262		470123		5.33417		300		0		0
263		464585		5.27133		300		0		0
264		458222		5.19914		300		0		0
265		449755		5.10307		300		0		0
266		442559		5.02142		300		0		0
267		436844		4.95657		300		0		0
268		434448		4.92938		300		0		0
269		435892		4.94577		300		0		0
270		436604		4.95385		300		0		0
271		435266		4.93867		300		0		0
272		435301		4.93906		300		0		0
273		436091		4.94803		300		0		0
274		436560		4.95335		300		0		0
275		436958		4.95787		300		0		0
276		436069		4.94778		300		0		0
277		436750		4.9555		300		0		0
278		436482		4.95247		300		0		0
279		436481		4.95246		300		0		0
280		436961		4.9579		300		0		0
281		437342		4.96223		300		0		0
282		437732		4.96664		300		0		0
283		438499		4.97536		300		0		0
284		439649		4.9884		300		0		0
285		440899		5.00258		300		0		0
286		439985		4.99221		300		0		0
287		439902		4.99127		300		0		0
288		440460		4.9976		300		0		0
289		440834		5.00184		300		0		0
290		441507		5.00948		300		0		0
291		442096		5.01616		300		0		0
292		443314		5.02999		300		0		0
293		443168		5.02833		300		0		0
294		444271		5.04085		300		0		0
295		444706		5.04577		300		0		0
296		445205		5.05143		300		0		0
297		445656		5.05656		300		0		0
298		446854		5.07015		300		0		0
299		447529		5.07781		300		0		0
300		448463		5.08841		300		0		0
301		449773		5.10327		300		0		0
302		450474		5.11122		300		0		0
303		452201		5.13082		300		0		0
304		452490		5.13409		300		0		0
305		453415		5.14459		300		0		0
306		454458		5.15643		300		0		0
307		455211		5.16497		300		0		0
308		456381		5.17825		300		0		0
309		457400		5.18981		300		0		0
310		458569		5.20307		300		0		0
311		460326		5.22301		300		0		0
312		461919		5.24109		300		0		0
313		463416		5.25807		300		0		0
314		464936		5.27531		300		0		0
315		465474		5.28142		300		0		0
316		467078		5.29962		300		0		0
317		467078		5.29962		300		0		0
318		470300		5.33618		300		0		0
319		473051		5.36739		300		0		0
320		473958		5.37769		300		0		0
321		473222		5.36933		300		0		0
322		475461		5.39474		300		0		0
323		478666		5.4311		300		0		0
324		479981		5.44602		300		0		0
325		481683		5.46533		300		0		0
326		483870		5.49015		300		0		0
327		485316		5.50655		300		0		0
328		486528		5.5203		300		0		0
329		489243		5.55111		300		0		0
330		491332		5.57481		300		0		0
331		492940		5.59306		300		0		0
332		494155		5.60684		300		0		0
333		495649		5.6238		300		0		0
334		497282		5.64232		300		0		0
335		499182		5.66388		300		0		0
336		500710		5.68122		300		0		0
337		502564		5.70226		300		0		0
338		504324		5.72223		300		0		0
339		505636		5.7371		300		0		0
340		506579		5.74781		300		0		0
341		507319		5.75621		300		0		0
342		508684		5.77169		300		0		0
343		509282		5.77848		300		0		0
344		510273		5.78972		300		0		0
345		510584		5.79325		300		0		0
346		511107		5.79919		300		0		0
347		511664		5.80551		300		0		0
348		512303		5.81275		300		0		0
349		1.04586e+06		11.8666		300		0		0
350		513834		5.83013		300		0		0
351		514318		5.83562		300		0		0
352		516359		5.85878		300		0		0
353		516685		5.86248		300		0		0
354		519092		5.88979		300		0		0
355		520502		5.90578		300		0		0
356		522828		5.93218		300		0		0
357		522828		5.93218		300		0		0
358		525754		5.96538		300		0		0
359		528652		5.99826		300		0		0
360		531828		6.0343		300		0		0
361		534668		6.06651		300		0		0
362		537672		6.1006		300		0		0
363		540204		6.12932		300		0		0
364		542792		6.1587		300		0		0
365		544471		6.17774		300		0		0
366		546559		6.20144		300		0		0
367		548673		6.22543		300		0		0
368		550527		6.24645		300		0		0
369		551318		6.25543		300		0		0
370		553193		6.27671		300		0		0
